price,quantity,type,timestamp
4738000,4.0333,0,2024-04-29 00:04:39
4735000,15.0046,0,2024-04-29 00:04:39
4734000,0.0886,0,2024-04-29 00:04:39
4733000,0.3445,0,2024-04-29 00:04:39
4740000,4.7667,1,2024-04-29 00:04:39
4741000,7.12,1,2024-04-29 00:04:39
4742000,3.1022,1,2024-04-29 00:04:39
4743000,9.3321,1,2024-04-29 00:04:39
4744000,19.8734,1,2024-04-29 00:04:39
4739000,0.4949,0,2024-04-29 00:04:44
4738000,4.0333,0,2024-04-29 00:04:44
4735000,15.0046,0,2024-04-29 00:04:44
4734000,1.232,0,2024-04-29 00:04:44
4733000,0.3448,0,2024-04-29 00:04:44
4740000,11.7756,1,2024-04-29 00:04:44
4742000,5.33,1,2024-04-29 00:04:44
4743000,8.4343,1,2024-04-29 00:04:44
4744000,19.8734,1,2024-04-29 00:04:44
4745000,11.0167,1,2024-04-29 00:04:44
4739000,0.4978,0,2024-04-29 00:04:49
4738000,4.0333,0,2024-04-29 00:04:49
4735000,15.0046,0,2024-04-29 00:04:49
4734000,0.0252,0,2024-04-29 00:04:49
4733000,0.3448,0,2024-04-29 00:04:49
4740000,11.6595,1,2024-04-29 00:04:49
4742000,5.33,1,2024-04-29 00:04:49
4743000,8.4343,1,2024-04-29 00:04:49
4744000,19.8557,1,2024-04-29 00:04:49
4745000,11.0167,1,2024-04-29 00:04:49
4739000,0.44,0,2024-04-29 00:04:54
4738000,4.0333,0,2024-04-29 00:04:54
4736000,0.2487,0,2024-04-29 00:04:54
4735000,15.0046,0,2024-04-29 00:04:54
4734000,0.3612,0,2024-04-29 00:04:54
