price,quantity,type,timestamp
91040000,0.142,1,2024-04-28 00:10:19
91042000,0.0013,1,2024-04-28 00:10:19
91045000,0.0015,1,2024-04-28 00:10:19
91072000,0.0102,1,2024-04-28 00:10:19
91029000,0.1416,0,2024-04-28 00:10:24
91028000,0.2052,0,2024-04-28 00:10:24
91020000,0.0002,0,2024-04-28 00:10:24
91018000,0.0,0,2024-04-28 00:10:24
91006000,0.0,0,2024-04-28 00:10:24
91039000,0.1255,1,2024-04-28 00:10:24
91040000,0.142,1,2024-04-28 00:10:24
91042000,0.0013,1,2024-04-28 00:10:24
91045000,0.0015,1,2024-04-28 00:10:24
91072000,0.0102,1,2024-04-28 00:10:24
91031000,0.001,0,2024-04-28 00:10:29
91030000,0.1404,0,2024-04-28 00:10:29
91029000,0.0002,0,2024-04-28 00:10:29
91028000,0.2052,0,2024-04-28 00:10:29
91020000,0.0002,0,2024-04-28 00:10:29
91039000,0.1255,1,2024-04-28 00:10:29
91040000,0.142,1,2024-04-28 00:10:29
91042000,0.0013,1,2024-04-28 00:10:29
91045000,0.0015,1,2024-04-28 00:10:29
91072000,0.0102,1,2024-04-28 00:10:29
91032000,0.1404,0,2024-04-28 00:10:34
91031000,0.0002,0,2024-04-28 00:10:34
91030000,0.0396,0,2024-04-28 00:10:34
91029000,0.0041,0,2024-04-28 00:10:34
91028000,0.2052,0,2024-04-28 00:10:34
91039000,0.1254,1,2024-04-28 00:10:34
91040000,0.142,1,2024-04-28 00:10:34
91042000,0.0013,1,2024-04-28 00:10:34
91045000,0.0015,1,2024-04-28 00:10:34
91072000,0.0102,1,2024-04-28 00:10:34
91034000,0.001,0,2024-04-28 00:10:39
91033000,0.001,0,2024-04-28 00:10:39
91032000,0.0001,0,2024-04-28 00:10:39
91030000,0.0396,0,2024-04-28 00:10:39
91029000,0.0041,0,2024-04-28 00:10:39
91039000,0.1199,1,2024-04-28 00:10:39
91040000,0.142,1,2024-04-28 00:10:39
91042000,0.0013,1,2024-04-28 00:10:39
91045000,0.0015,1,2024-04-28 00:10:39
91072000,0.0102,1,2024-04-28 00:10:39
91036000,0.001,0,2024-04-28 00:10:44
91035000,0.1414,0,2024-04-28 00:10:44
91034000,0.0001,0,2024-04-28 00:10:44
91032000,0.0,0,2024-04-28 00:10:44
91030000,0.0396,0,2024-04-28 00:10:44
91039000,0.1199,1,2024-04-28 00:10:44
91040000,0.142,1,2024-04-28 00:10:44
91042000,0.0013,1,2024-04-28 00:10:44
91045000,0.0015,1,2024-04-28 00:10:44
91072000,0.0102,1,2024-04-28 00:10:44
91035000,0.1115,0,2024-04-28 00:10:49
91032000,0.0,0,2024-04-28 00:10:49
91030000,0.0396,0,2024-04-28 00:10:49
91029000,0.0041,0,2024-04-28 00:10:49
91028000,0.2052,0,2024-04-28 00:10:49
91039000,0.1199,1,2024-04-28 00:10:49
91040000,0.142,1,2024-04-28 00:10:49
91042000,0.0013,1,2024-04-28 00:10:49
91045000,0.0015,1,2024-04-28 00:10:49
91072000,0.0102,1,2024-04-28 00:10:49
91035000,0.0932,0,2024-04-28 00:10:54
91032000,0.0,0,2024-04-28 00:10:54
91030000,0.0397,0,2024-04-28 00:10:54
91029000,0.0041,0,2024-04-28 00:10:54
91028000,0.2052,0,2024-04-28 00:10:54
91038000,0.002,1,2024-04-28 00:10:54
91039000,0.1199,1,2024-04-28 00:10:54
91040000,0.142,1,2024-04-28 00:10:54
91042000,0.0013,1,2024-04-28 00:10:54
91045000,0.0015,1,2024-04-28 00:10:54
91035000,0.0622,0,2024-04-28 00:10:59
91032000,0.0,0,2024-04-28 00:10:59
91030000,0.0397,0,2024-04-28 00:10:59
91029000,0.0041,0,2024-04-28 00:10:59
91028000,0.0005,0,2024-04-28 00:10:59
91038000,0.002,1,2024-04-28 00:10:59
91039000,0.1199,1,2024-04-28 00:10:59
91040000,0.142,1,2024-04-28 00:10:59
91042000,0.0013,1,2024-04-28 00:10:59
91045000,0.0015,1,2024-04-28 00:10:59
91035000,0.031,0,2024-04-28 00:11:04
91032000,0.0,0,2024-04-28 00:11:04
91030000,0.0397,0,2024-04-28 00:11:04
91029000,0.0041,0,2024-04-28 00:11:04
91028000,0.0006,0,2024-04-28 00:11:04
91038000,0.002,1,2024-04-28 00:11:04
91039000,0.1199,1,2024-04-28 00:11:04
91040000,0.142,1,2024-04-28 00:11:04
91042000,0.0013,1,2024-04-28 00:11:04
91045000,0.0015,1,2024-04-28 00:11:04
91035000,0.0283,0,2024-04-28 00:11:09
91032000,0.0,0,2024-04-28 00:11:09
91030000,0.0397,0,2024-04-28 00:11:09
91029000,0.0041,0,2024-04-28 00:11:09
91028000,0.0006,0,2024-04-28 00:11:09
91039000,0.1199,1,2024-04-28 00:11:09
91040000,0.142,1,2024-04-28 00:11:09
91042000,0.0013,1,2024-04-28 00:11:09
91045000,0.0015,1,2024-04-28 00:11:09
91072000,0.0102,1,2024-04-28 00:11:09
91035000,0.0226,0,2024-04-28 00:11:15
91032000,0.0054,0,2024-04-28 00:11:15
91030000,0.0397,0,2024-04-28 00:11:15
91029000,0.0041,0,2024-04-28 00:11:15
91028000,0.0006,0,2024-04-28 00:11:15
91039000,0.1199,1,2024-04-28 00:11:15
91040000,0.142,1,2024-04-28 00:11:15
91042000,0.0013,1,2024-04-28 00:11:15
91045000,0.0015,1,2024-04-28 00:11:15
91072000,0.0102,1,2024-04-28 00:11:15
91030000,0.0287,0,2024-04-28 00:11:20
91029000,0.0041,0,2024-04-28 00:11:20
91028000,0.0006,0,2024-04-28 00:11:20
91020000,0.0002,0,2024-04-28 00:11:20
91018000,0.0,0,2024-04-28 00:11:20
91038000,0.002,1,2024-04-28 00:11:20
91039000,0.1191,1,2024-04-28 00:11:20
91040000,0.142,1,2024-04-28 00:11:20
91042000,0.0013,1,2024-04-28 00:11:20
91045000,0.0015,1,2024-04-28 00:11:20
91030000,0.0257,0,2024-04-28 00:11:25
91029000,0.0041,0,2024-04-28 00:11:25
91028000,0.0006,0,2024-04-28 00:11:25
91020000,0.0002,0,2024-04-28 00:11:25
91018000,0.0,0,2024-04-28 00:11:25
91037000,0.0022,1,2024-04-28 00:11:25
91039000,0.1191,1,2024-04-28 00:11:25
91040000,0.142,1,2024-04-28 00:11:25
91042000,0.0013,1,2024-04-28 00:11:25
91045000,0.0015,1,2024-04-28 00:11:25
91030000,0.01,0,2024-04-28 00:11:30
91029000,0.0041,0,2024-04-28 00:11:30
91028000,0.0006,0,2024-04-28 00:11:30
91020000,0.0002,0,2024-04-28 00:11:30
91018000,0.0,0,2024-04-28 00:11:30
91036000,0.0022,1,2024-04-28 00:11:30
91038000,0.142,1,2024-04-28 00:11:30
91039000,0.0106,1,2024-04-28 00:11:30
91042000,0.0013,1,2024-04-28 00:11:30
91045000,0.0015,1,2024-04-28 00:11:30
91030000,0.0082,0,2024-04-28 00:11:35
91029000,0.0041,0,2024-04-28 00:11:35
91028000,0.0006,0,2024-04-28 00:11:35
91020000,0.0002,0,2024-04-28 00:11:35
91018000,0.0,0,2024-04-28 00:11:35
91035000,0.0002,1,2024-04-28 00:11:35
91039000,0.0106,1,2024-04-28 00:11:35
91042000,0.0013,1,2024-04-28 00:11:35
91045000,0.0015,1,2024-04-28 00:11:35
91072000,0.0102,1,2024-04-28 00:11:35
91036000,0.0002,0,2024-04-28 00:11:40
91030000,0.0047,0,2024-04-28 00:11:40
91029000,0.0041,0,2024-04-28 00:11:40
91028000,0.0006,0,2024-04-28 00:11:40
91020000,0.0002,0,2024-04-28 00:11:40
91039000,0.0106,1,2024-04-28 00:11:40
91042000,0.0013,1,2024-04-28 00:11:40
91045000,0.0015,1,2024-04-28 00:11:40
91072000,0.0102,1,2024-04-28 00:11:40
91073000,0.0002,1,2024-04-28 00:11:40
91029000,0.0003,0,2024-04-28 00:11:45
91028000,0.0006,0,2024-04-28 00:11:45
91020000,0.0002,0,2024-04-28 00:11:45
91018000,0.0,0,2024-04-28 00:11:45
91015000,0.3282,0,2024-04-28 00:11:45
91037000,0.002,1,2024-04-28 00:11:45
91038000,0.0002,1,2024-04-28 00:11:45
91039000,0.0132,1,2024-04-28 00:11:45
91042000,0.0013,1,2024-04-28 00:11:45
91045000,0.0015,1,2024-04-28 00:11:45
91015000,0.3232,0,2024-04-28 00:11:50
91006000,0.0,0,2024-04-28 00:11:50
91000000,0.0023,0,2024-04-28 00:11:50
90998000,0.0001,0,2024-04-28 00:11:50
90976000,0.0356,0,2024-04-28 00:11:50
91036000,0.0023,1,2024-04-28 00:11:50
91039000,0.0132,1,2024-04-28 00:11:50
91042000,0.0013,1,2024-04-28 00:11:50
91045000,0.0015,1,2024-04-28 00:11:50
91072000,0.0102,1,2024-04-28 00:11:50
91016000,0.0785,0,2024-04-28 00:11:55
91015000,0.313,0,2024-04-28 00:11:55
91006000,0.0,0,2024-04-28 00:11:55
91000000,0.0023,0,2024-04-28 00:11:55
90998000,0.0001,0,2024-04-28 00:11:55
91035000,0.0003,1,2024-04-28 00:11:55
91039000,0.0026,1,2024-04-28 00:11:55
91042000,0.0013,1,2024-04-28 00:11:55
91045000,0.0015,1,2024-04-28 00:11:55
91072000,0.0102,1,2024-04-28 00:11:55
91015000,0.3088,0,2024-04-28 00:12:00
91006000,0.0,0,2024-04-28 00:12:00
91000000,0.0023,0,2024-04-28 00:12:00
90998000,0.0001,0,2024-04-28 00:12:00
90985000,0.0689,0,2024-04-28 00:12:00
91034000,0.0153,1,2024-04-28 00:12:00
91039000,0.0026,1,2024-04-28 00:12:00
91042000,0.0013,1,2024-04-28 00:12:00
91045000,0.0015,1,2024-04-28 00:12:00
91072000,0.0102,1,2024-04-28 00:12:00
91015000,0.0665,0,2024-04-28 00:12:05
91006000,0.0,0,2024-04-28 00:12:05
91000000,0.0034,0,2024-04-28 00:12:05
90998000,0.0001,0,2024-04-28 00:12:05
90983000,0.0757,0,2024-04-28 00:12:05
91033000,0.0003,1,2024-04-28 00:12:05
91034000,0.015,1,2024-04-28 00:12:05
91039000,0.0026,1,2024-04-28 00:12:05
91042000,0.0013,1,2024-04-28 00:12:05
91045000,0.0015,1,2024-04-28 00:12:05
91020000,0.1275,0,2024-04-28 00:12:10
91018000,0.001,0,2024-04-28 00:12:10
91011000,0.0429,0,2024-04-28 00:12:10
91006000,0.0365,0,2024-04-28 00:12:10
91005000,0.0332,0,2024-04-28 00:12:10
91097000,0.2421,1,2024-04-28 00:12:10
91105000,0.02,1,2024-04-28 00:12:10
91113000,0.328,1,2024-04-28 00:12:10
91120000,0.0005,1,2024-04-28 00:12:10
91125000,0.0647,1,2024-04-28 00:12:10
91037000,0.0577,0,2024-04-28 00:12:15
91036000,0.3282,0,2024-04-28 00:12:15
91019000,0.0681,0,2024-04-28 00:12:15
91018000,0.3301,0,2024-04-28 00:12:15
91017000,0.2087,0,2024-04-28 00:12:15
91091000,0.002,1,2024-04-28 00:12:15
91092000,0.0004,1,2024-04-28 00:12:15
91097000,0.1002,1,2024-04-28 00:12:15
91105000,0.02,1,2024-04-28 00:12:15
91120000,0.0005,1,2024-04-28 00:12:15
91037000,0.0198,0,2024-04-28 00:12:20
91036000,0.327,0,2024-04-28 00:12:20
91019000,0.0681,0,2024-04-28 00:12:20
91018000,0.33,0,2024-04-28 00:12:20
91017000,0.2087,0,2024-04-28 00:12:20
91090000,0.0021,1,2024-04-28 00:12:20
91091000,0.142,1,2024-04-28 00:12:20
91092000,0.0004,1,2024-04-28 00:12:20
91097000,0.1002,1,2024-04-28 00:12:20
91105000,0.02,1,2024-04-28 00:12:20
91038000,0.0125,0,2024-04-28 00:12:25
91036000,0.3255,0,2024-04-28 00:12:25
91022000,0.0005,0,2024-04-28 00:12:25
91019000,0.0679,0,2024-04-28 00:12:25
91018000,1.0687,0,2024-04-28 00:12:25
91089000,0.0002,1,2024-04-28 00:12:25
91090000,0.142,1,2024-04-28 00:12:25
91091000,0.142,1,2024-04-28 00:12:25
91097000,0.1002,1,2024-04-28 00:12:25
91105000,0.02,1,2024-04-28 00:12:25
91036000,0.3227,0,2024-04-28 00:12:31
91029000,0.1968,0,2024-04-28 00:12:31
91028000,0.3099,0,2024-04-28 00:12:31
91027000,0.0904,0,2024-04-28 00:12:31
91026000,0.0707,0,2024-04-28 00:12:31
91088000,0.0002,1,2024-04-28 00:12:31
91089000,0.142,1,2024-04-28 00:12:31
91090000,0.142,1,2024-04-28 00:12:31
91097000,0.1002,1,2024-04-28 00:12:31
91102000,0.0004,1,2024-04-28 00:12:31
91057000,0.2939,0,2024-04-28 00:12:36
91052000,0.328,0,2024-04-28 00:12:36
91036000,0.0002,0,2024-04-28 00:12:36
91029000,0.1968,0,2024-04-28 00:12:36
91028000,0.3099,0,2024-04-28 00:12:36
91089000,0.144,1,2024-04-28 00:12:36
91097000,0.1002,1,2024-04-28 00:12:36
91102000,0.0004,1,2024-04-28 00:12:36
91105000,0.02,1,2024-04-28 00:12:36
91120000,0.0005,1,2024-04-28 00:12:36
91057000,0.2888,0,2024-04-28 00:12:41
91052000,0.328,0,2024-04-28 00:12:41
91036000,0.0002,0,2024-04-28 00:12:41
91029000,0.1968,0,2024-04-28 00:12:41
91028000,0.3099,0,2024-04-28 00:12:41
91088000,0.002,1,2024-04-28 00:12:41
91089000,0.1422,1,2024-04-28 00:12:41
91097000,0.1002,1,2024-04-28 00:12:41
91102000,0.0004,1,2024-04-28 00:12:41
91105000,0.02,1,2024-04-28 00:12:41
91059000,0.0086,0,2024-04-28 00:12:46
91057000,0.2887,0,2024-04-28 00:12:46
91052000,0.328,0,2024-04-28 00:12:46
91036000,0.0002,0,2024-04-28 00:12:46
91019000,0.1021,0,2024-04-28 00:12:46
91088000,0.0002,1,2024-04-28 00:12:46
91089000,0.1091,1,2024-04-28 00:12:46
91092000,0.0004,1,2024-04-28 00:12:46
91097000,0.1002,1,2024-04-28 00:12:46
91105000,0.02,1,2024-04-28 00:12:46
91059000,0.008,0,2024-04-28 00:12:51
91057000,0.2887,0,2024-04-28 00:12:51
91052000,0.328,0,2024-04-28 00:12:51
91036000,0.0002,0,2024-04-28 00:12:51
91019000,0.1021,0,2024-04-28 00:12:51
91088000,0.1422,1,2024-04-28 00:12:51
91089000,0.1091,1,2024-04-28 00:12:51
91092000,0.0004,1,2024-04-28 00:12:51
91097000,0.1002,1,2024-04-28 00:12:51
91105000,0.02,1,2024-04-28 00:12:51
91060000,0.0012,0,2024-04-28 00:12:56
91059000,0.008,0,2024-04-28 00:12:56
91057000,0.2887,0,2024-04-28 00:12:56
91052000,0.328,0,2024-04-28 00:12:56
91036000,0.0002,0,2024-04-28 00:12:56
91088000,0.0702,1,2024-04-28 00:12:56
91089000,0.1091,1,2024-04-28 00:12:56
91092000,0.0004,1,2024-04-28 00:12:56
91097000,0.1002,1,2024-04-28 00:12:56
91105000,0.02,1,2024-04-28 00:12:56
91061000,0.0011,0,2024-04-28 00:13:01
91060000,0.001,0,2024-04-28 00:13:01
91059000,0.008,0,2024-04-28 00:13:01
91057000,0.2887,0,2024-04-28 00:13:01
91052000,0.328,0,2024-04-28 00:13:01
91088000,0.0702,1,2024-04-28 00:13:01
91089000,0.1091,1,2024-04-28 00:13:01
91092000,0.0004,1,2024-04-28 00:13:01
91097000,0.1002,1,2024-04-28 00:13:01
91105000,0.02,1,2024-04-28 00:13:01
91062000,0.001,0,2024-04-28 00:13:06
91061000,0.0001,0,2024-04-28 00:13:06
91060000,0.001,0,2024-04-28 00:13:06
91059000,0.008,0,2024-04-28 00:13:06
91057000,0.2887,0,2024-04-28 00:13:06
91088000,0.0701,1,2024-04-28 00:13:06
91089000,0.1091,1,2024-04-28 00:13:06
91095000,0.0004,1,2024-04-28 00:13:06
91097000,0.1002,1,2024-04-28 00:13:06
91105000,0.02,1,2024-04-28 00:13:06
91063000,0.001,0,2024-04-28 00:13:11
91062000,0.0001,0,2024-04-28 00:13:11
91060000,0.001,0,2024-04-28 00:13:11
91059000,0.008,0,2024-04-28 00:13:11
91058000,0.0209,0,2024-04-28 00:13:11
91088000,0.0701,1,2024-04-28 00:13:11
91089000,0.1091,1,2024-04-28 00:13:11
91097000,0.1002,1,2024-04-28 00:13:11
91098000,0.0004,1,2024-04-28 00:13:11
91105000,0.02,1,2024-04-28 00:13:11
91063000,0.0002,0,2024-04-28 00:13:16
91060000,0.001,0,2024-04-28 00:13:16
91059000,0.008,0,2024-04-28 00:13:16
91058000,0.0199,0,2024-04-28 00:13:16
91057000,0.2887,0,2024-04-28 00:13:16
91088000,0.0701,1,2024-04-28 00:13:16
91089000,0.1091,1,2024-04-28 00:13:16
91097000,0.1002,1,2024-04-28 00:13:16
91105000,0.02,1,2024-04-28 00:13:16
91120000,0.0205,1,2024-04-28 00:13:16
91064000,0.0002,0,2024-04-28 00:13:21
91060000,0.001,0,2024-04-28 00:13:21
91059000,0.008,0,2024-04-28 00:13:21
91057000,0.2887,0,2024-04-28 00:13:21
91053000,0.1552,0,2024-04-28 00:13:21
91087000,0.5495,1,2024-04-28 00:13:21
91088000,0.0701,1,2024-04-28 00:13:21
91089000,0.1091,1,2024-04-28 00:13:21
91097000,0.1002,1,2024-04-28 00:13:21
91105000,0.02,1,2024-04-28 00:13:21
91065000,0.0001,0,2024-04-28 00:13:26
91060000,0.001,0,2024-04-28 00:13:26
91059000,0.008,0,2024-04-28 00:13:26
91058000,0.1261,0,2024-04-28 00:13:26
91057000,0.2887,0,2024-04-28 00:13:26
91087000,0.5485,1,2024-04-28 00:13:26
91088000,0.0701,1,2024-04-28 00:13:26
91089000,0.1091,1,2024-04-28 00:13:26
91097000,0.1002,1,2024-04-28 00:13:26
91105000,0.02,1,2024-04-28 00:13:26
91057000,0.2873,0,2024-04-28 00:13:31
91048000,0.0837,0,2024-04-28 00:13:31
91047000,0.0715,0,2024-04-28 00:13:31
91046000,0.1658,0,2024-04-28 00:13:31
91045000,0.0657,0,2024-04-28 00:13:31
91086000,0.0021,1,2024-04-28 00:13:31
91087000,0.5485,1,2024-04-28 00:13:31
91088000,0.0701,1,2024-04-28 00:13:31
91097000,0.1002,1,2024-04-28 00:13:31
91105000,0.02,1,2024-04-28 00:13:31
91058000,0.1231,0,2024-04-28 00:13:36
91057000,0.286,0,2024-04-28 00:13:36
91048000,0.0837,0,2024-04-28 00:13:36
91047000,0.0715,0,2024-04-28 00:13:36
91046000,0.1658,0,2024-04-28 00:13:36
91085000,0.0021,1,2024-04-28 00:13:36
91086000,0.0012,1,2024-04-28 00:13:36
91087000,0.5485,1,2024-04-28 00:13:36
91097000,0.1002,1,2024-04-28 00:13:36
91105000,0.02,1,2024-04-28 00:13:36
91057000,0.2906,0,2024-04-28 00:13:42
91048000,0.0837,0,2024-04-28 00:13:42
91047000,0.0715,0,2024-04-28 00:13:42
91046000,0.1658,0,2024-04-28 00:13:42
91045000,0.0657,0,2024-04-28 00:13:42
91084000,0.0001,1,2024-04-28 00:13:42
91086000,0.0012,1,2024-04-28 00:13:42
91087000,0.5485,1,2024-04-28 00:13:42
91097000,0.1002,1,2024-04-28 00:13:42
91105000,0.02,1,2024-04-28 00:13:42
91057000,0.0063,0,2024-04-28 00:13:47
91049000,0.1273,0,2024-04-28 00:13:47
91048000,0.0837,0,2024-04-28 00:13:47
91047000,0.0715,0,2024-04-28 00:13:47
91046000,0.1658,0,2024-04-28 00:13:47
91083000,0.0001,1,2024-04-28 00:13:47
91086000,0.0012,1,2024-04-28 00:13:47
91087000,0.5485,1,2024-04-28 00:13:47
91097000,0.1002,1,2024-04-28 00:13:47
91105000,0.02,1,2024-04-28 00:13:47
91057000,0.0063,0,2024-04-28 00:13:52
91043000,0.0032,0,2024-04-28 00:13:52
91033000,0.1275,0,2024-04-28 00:13:52
91030000,0.0076,0,2024-04-28 00:13:52
91028000,0.0852,0,2024-04-28 00:13:52
91081000,0.002,1,2024-04-28 00:13:52
91082000,0.0001,1,2024-04-28 00:13:52
91086000,0.0012,1,2024-04-28 00:13:52
91087000,0.5485,1,2024-04-28 00:13:52
91097000,0.1002,1,2024-04-28 00:13:52
91057000,0.0043,0,2024-04-28 00:13:57
91043000,0.0032,0,2024-04-28 00:13:57
91030000,0.0076,0,2024-04-28 00:13:57
91029000,0.1273,0,2024-04-28 00:13:57
91028000,0.1095,0,2024-04-28 00:13:57
91080000,0.002,1,2024-04-28 00:13:57
91086000,0.0012,1,2024-04-28 00:13:57
91087000,0.5487,1,2024-04-28 00:13:57
91097000,0.1002,1,2024-04-28 00:13:57
91099000,0.0004,1,2024-04-28 00:13:57
91043000,0.0021,0,2024-04-28 00:14:02
91030000,0.0076,0,2024-04-28 00:14:02
91022000,0.0002,0,2024-04-28 00:14:02
91021000,0.1275,0,2024-04-28 00:14:02
91020000,0.0331,0,2024-04-28 00:14:02
91079000,0.0021,1,2024-04-28 00:14:02
91086000,0.0012,1,2024-04-28 00:14:02
91087000,0.5487,1,2024-04-28 00:14:02
91093000,0.0004,1,2024-04-28 00:14:02
91097000,0.1002,1,2024-04-28 00:14:02
91043000,0.0027,0,2024-04-28 00:14:07
91030000,0.0076,0,2024-04-28 00:14:07
91022000,0.0002,0,2024-04-28 00:14:07
91001000,0.006,0,2024-04-28 00:14:07
91000000,0.0035,0,2024-04-28 00:14:07
91078000,0.0021,1,2024-04-28 00:14:07
91086000,0.0385,1,2024-04-28 00:14:07
91087000,0.5487,1,2024-04-28 00:14:07
91097000,0.1002,1,2024-04-28 00:14:07
91105000,0.02,1,2024-04-28 00:14:07
91043000,0.0007,0,2024-04-28 00:14:12
91030000,0.0076,0,2024-04-28 00:14:12
91022000,0.0003,0,2024-04-28 00:14:12
91001000,0.006,0,2024-04-28 00:14:12
91000000,0.1308,0,2024-04-28 00:14:12
91075000,0.1441,1,2024-04-28 00:14:12
91076000,0.142,1,2024-04-28 00:14:12
91077000,0.0076,1,2024-04-28 00:14:12
91086000,0.0012,1,2024-04-28 00:14:12
91087000,0.5487,1,2024-04-28 00:14:12
91043000,0.0007,0,2024-04-28 00:14:17
91036000,0.0043,0,2024-04-28 00:14:17
91030000,0.0076,0,2024-04-28 00:14:17
91022000,0.0003,0,2024-04-28 00:14:17
91001000,0.006,0,2024-04-28 00:14:17
91074000,0.1421,1,2024-04-28 00:14:17
91075000,0.142,1,2024-04-28 00:14:17
91076000,0.142,1,2024-04-28 00:14:17
91077000,0.0076,1,2024-04-28 00:14:17
91086000,0.0012,1,2024-04-28 00:14:17
91043000,0.0008,0,2024-04-28 00:14:22
91036000,0.0043,0,2024-04-28 00:14:22
91032000,0.1096,0,2024-04-28 00:14:22
91030000,0.0076,0,2024-04-28 00:14:22
91022000,0.0003,0,2024-04-28 00:14:22
91073000,0.142,1,2024-04-28 00:14:22
91074000,0.0976,1,2024-04-28 00:14:22
91075000,0.142,1,2024-04-28 00:14:22
91077000,0.0076,1,2024-04-28 00:14:22
91086000,0.0012,1,2024-04-28 00:14:22
91043000,0.0008,0,2024-04-28 00:14:27
91036000,0.0043,0,2024-04-28 00:14:27
91030000,0.0076,0,2024-04-28 00:14:27
91022000,0.0003,0,2024-04-28 00:14:27
91001000,0.006,0,2024-04-28 00:14:27
91072000,0.142,1,2024-04-28 00:14:27
91073000,0.142,1,2024-04-28 00:14:27
91074000,0.0976,1,2024-04-28 00:14:27
91077000,0.0076,1,2024-04-28 00:14:27
91086000,0.0012,1,2024-04-28 00:14:27
91051000,0.0002,0,2024-04-28 00:14:32
91045000,0.001,0,2024-04-28 00:14:32
91044000,0.0011,0,2024-04-28 00:14:32
91043000,0.0007,0,2024-04-28 00:14:32
91036000,0.0043,0,2024-04-28 00:14:32
91072000,0.141,1,2024-04-28 00:14:32
91073000,0.142,1,2024-04-28 00:14:32
91074000,0.0976,1,2024-04-28 00:14:32
91077000,0.0076,1,2024-04-28 00:14:32
91086000,0.0012,1,2024-04-28 00:14:32
91053000,0.001,0,2024-04-28 00:14:37
91052000,0.001,0,2024-04-28 00:14:37
91051000,0.0004,0,2024-04-28 00:14:37
91043000,0.0007,0,2024-04-28 00:14:37
91036000,0.0043,0,2024-04-28 00:14:37
91071000,0.142,1,2024-04-28 00:14:37
91072000,0.141,1,2024-04-28 00:14:37
91073000,0.142,1,2024-04-28 00:14:37
91077000,0.0076,1,2024-04-28 00:14:37
91086000,0.0012,1,2024-04-28 00:14:37
91052000,0.001,0,2024-04-28 00:14:43
91051000,0.0004,0,2024-04-28 00:14:43
91043000,0.0007,0,2024-04-28 00:14:43
91036000,0.0043,0,2024-04-28 00:14:43
91030000,0.0076,0,2024-04-28 00:14:43
91071000,0.142,1,2024-04-28 00:14:43
91072000,0.141,1,2024-04-28 00:14:43
91073000,0.142,1,2024-04-28 00:14:43
91077000,0.0076,1,2024-04-28 00:14:43
91086000,0.0012,1,2024-04-28 00:14:43
91053000,0.001,0,2024-04-28 00:14:48
91052000,0.0011,0,2024-04-28 00:14:48
91051000,0.0002,0,2024-04-28 00:14:48
91043000,0.0007,0,2024-04-28 00:14:48
91036000,0.0043,0,2024-04-28 00:14:48
91071000,0.142,1,2024-04-28 00:14:48
91072000,0.141,1,2024-04-28 00:14:48
91073000,0.142,1,2024-04-28 00:14:48
91077000,0.0076,1,2024-04-28 00:14:48
91086000,0.0012,1,2024-04-28 00:14:48
91044000,0.001,0,2024-04-28 00:14:53
91043000,0.0007,0,2024-04-28 00:14:53
91036000,0.0043,0,2024-04-28 00:14:53
91030000,0.0076,0,2024-04-28 00:14:53
91022000,0.0003,0,2024-04-28 00:14:53
91050000,0.0063,1,2024-04-28 00:14:53
91051000,0.0007,1,2024-04-28 00:14:53
91071000,0.345,1,2024-04-28 00:14:53
91072000,0.141,1,2024-04-28 00:14:53
91086000,0.0012,1,2024-04-28 00:14:53
91043000,0.0007,0,2024-04-28 00:14:58
91036000,0.0043,0,2024-04-28 00:14:58
91030000,0.0076,0,2024-04-28 00:14:58
91022000,0.0003,0,2024-04-28 00:14:58
91001000,0.006,0,2024-04-28 00:14:58
91050000,0.3514,1,2024-04-28 00:14:58
91086000,0.0012,1,2024-04-28 00:14:58
91087000,0.5487,1,2024-04-28 00:14:58
91097000,0.1002,1,2024-04-28 00:14:58
91105000,0.02,1,2024-04-28 00:14:58
91045000,0.001,0,2024-04-28 00:15:03
91044000,0.001,0,2024-04-28 00:15:03
91043000,0.0007,0,2024-04-28 00:15:03
91036000,0.0043,0,2024-04-28 00:15:03
91030000,0.0076,0,2024-04-28 00:15:03
91050000,0.3514,1,2024-04-28 00:15:03
91051000,0.142,1,2024-04-28 00:15:03
91086000,0.0012,1,2024-04-28 00:15:03
91087000,0.0002,1,2024-04-28 00:15:03
91097000,0.1002,1,2024-04-28 00:15:03
91045000,0.001,0,2024-04-28 00:15:08
91044000,0.001,0,2024-04-28 00:15:08
91043000,0.0007,0,2024-04-28 00:15:08
91036000,0.0043,0,2024-04-28 00:15:08
91030000,0.0076,0,2024-04-28 00:15:08
91050000,0.3514,1,2024-04-28 00:15:08
91051000,0.142,1,2024-04-28 00:15:08
91086000,0.0012,1,2024-04-28 00:15:08
91087000,0.0002,1,2024-04-28 00:15:08
91097000,0.1002,1,2024-04-28 00:15:08
91044000,0.0003,0,2024-04-28 00:15:13
91043000,0.0007,0,2024-04-28 00:15:13
91036000,0.0043,0,2024-04-28 00:15:13
91030000,0.0077,0,2024-04-28 00:15:13
91022000,0.0003,0,2024-04-28 00:15:13
91049000,0.0162,1,2024-04-28 00:15:13
91050000,0.3513,1,2024-04-28 00:15:13
91051000,0.142,1,2024-04-28 00:15:13
91086000,0.0012,1,2024-04-28 00:15:13
91087000,0.0002,1,2024-04-28 00:15:13
91043000,0.0007,0,2024-04-28 00:15:18
91036000,0.0043,0,2024-04-28 00:15:18
91030000,0.0077,0,2024-04-28 00:15:18
91022000,0.0003,0,2024-04-28 00:15:18
